Id,Season,Week,Neutral_Site,Conference_Game,Attendance,Venue_Id,Home_Id,Home_Team,Home_Conference,Home_Division,Home_Points,Home_1_Q_P,Home_2_Q_P,Home_3_Q_P,Home_4_Q_P,Away_Id,Away_Team,Away_Conference,Away_Division,Away_Points,Away_1_Q_P,Away_2_Q_P,Away_3_Q_P,Away_4_Q_P
401525890,2023,11,FALSE,TRUE,,3835,201,Oklahoma,Big 12,fbs,59,14,17,14,14,277,West Virginia,Big 12,fbs,20,7,7,6,0
401525891,2023,11,FALSE,TRUE,,3616,2628,TCU,Big 12,fbs,26,6,0,0,20,251,Texas,Big 12,fbs,29,7,19,0,3
401531400,2023,11,FALSE,TRUE,,3604,2636,UT San Antonio,American Athletic,fbs,34,3,7,21,3,242,Rice,American Athletic,fbs,14,0,7,0,7
401520393,2023,11,FALSE,TRUE,,3861,194,Ohio State,Big Ten,fbs,38,14,21,3,0,127,Michigan State,Big Ten,fbs,3,0,3,0,0
401520397,2023,11,FALSE,TRUE,,3795,245,Texas A&M,SEC,fbs,51,17,17,14,3,344,Mississippi State,SEC,fbs,10,7,3,0,0
401520389,2023,11,FALSE,TRUE,,3958,99,LSU,SEC,fbs,52,7,10,21,14,57,Florida,SEC,fbs,35,7,7,14,7
401525549,2023,11,FALSE,TRUE,,3787,153,North Carolina,ACC,fbs,47,10,6,3,17,150,Duke,ACC,fbs,45,0,14,0,22
401524055,2023,11,FALSE,TRUE,,1056,26,UCLA,Pac-12,fbs,7,0,0,0,7,9,Arizona State,Pac-12,fbs,17,0,3,7,7
401532616,2023,11,FALSE,TRUE,,3653,68,Boise State,Mountain West,fbs,42,15,17,7,3,167,New Mexico,Mountain West,fbs,14,7,7,0,0
401525886,2023,11,FALSE,TRUE,,3801,252,BYU,Big 12,fbs,13,7,0,6,0,66,Iowa State,Big 12,fbs,45,17,14,14,0
401532614,2023,11,FALSE,TRUE,,3935,23,San José State,Mountain West,fbs,42,21,7,7,7,278,Fresno State,Mountain West,fbs,18,3,7,0,8
401524053,2023,11,FALSE,TRUE,,3626,2483,Oregon,Pac-12,fbs,36,13,9,7,7,30,USC,Pac-12,fbs,27,7,7,0,13
401532613,2023,11,FALSE,TRUE,,7220,62,Hawai'i,Mountain West,fbs,27,7,6,7,7,2005,Air Force,Mountain West,fbs,13,0,3,7,3
401532445,2023,12,FALSE,TRUE,,3912,2199,Eastern Michigan,Mid-American,fbs,30,0,14,0,3,2006,Akron,Mid-American,fbs,27,0,14,0,3
401532444,2023,12,FALSE,TRUE,,3764,2459,Northern Illinois,Mid-American,fbs,24,7,7,7,3,2711,Western Michigan,Mid-American,fbs,0,0,0,0,0
401532443,2023,12,FALSE,TRUE,,3700,189,Bowling Green,Mid-American,fbs,31,14,14,0,3,2649,Toledo,Mid-American,fbs,32,7,3,7,15
401532446,2023,12,FALSE,TRUE,,3876,195,Ohio,Mid-American,fbs,34,10,7,14,3,2117,Central Michigan,Mid-American,fbs,20,0,7,7,6
401532447,2023,12,FALSE,TRUE,,3996,193,Miami (OH),Mid-American,fbs,23,0,10,3,10,2084,Buffalo,Mid-American,fbs,10,0,3,7,0
401525553,2023,12,FALSE,TRUE,,3752,221,Pittsburgh,ACC,fbs,24,3,7,7,7,103,Boston College,ACC,fbs,16,3,3,7,3
401531401,2023,12,FALSE,TRUE,,3604,2636,UT San Antonio,American Athletic,fbs,49,7,21,14,7,58,South Florida,American Athletic,fbs,21,7,7,7,0
401524057,2023,12,FALSE,TRUE,,3820,265,Washington State,Pac-12,fbs,56,21,21,14,0,38,Colorado,Pac-12,fbs,14,7,0,0,7
401520417,2023,12,FALSE,TRUE,,3632,213,Penn State,Big Ten,fbs,27,0,10,3,14,164,Rutgers,Big Ten,fbs,6,3,3,0,0
401520410,2023,12,FALSE,TRUE,,3665,120,Maryland,Big Ten,fbs,24,3,7,14,0,130,Michigan,Big Ten,fbs,31,16,7,6,2
401520414,2023,12,FALSE,TRUE,,3911,77,Northwestern,Big Ten,fbs,23,6,0,10,7,2509,Purdue,Big Ten,fbs,15,0,0,7,8
401520405,2023,12,FALSE,TRUE,,3830,84,Indiana,Big Ten,fbs,21,0,7,7,7,127,Michigan State,Big Ten,fbs,24,7,7,0,10
401520416,2023,12,FALSE,FALSE,,3974,145,Ole Miss,SEC,fbs,35,7,0,21,7,2433,Louisiana Monroe,Sun Belt,fbs,3,0,3,0,0
401525558,2023,12,FALSE,TRUE,,3948,2390,Miami,ACC,fbs,31,14,7,7,3,97,Louisville,ACC,fbs,38,14,6,3,15
401525893,2023,12,FALSE,TRUE,,3801,252,BYU,Big 12,fbs,24,7,10,7,0,201,Oklahoma,Big 12,fbs,31,7,10,7,7
401520401,2023,12,FALSE,FALSE,,3657,333,Alabama,SEC,fbs,66,21,17,14,14,236,Chattanooga,Southern,fcs,10,0,7,3,0
401520420,2023,12,FALSE,FALSE,,3795,245,Texas A&M,SEC,fbs,38,7,10,7,14,2000,Abilene Christian,UAC,fcs,10,7,0,0,3
401520421,2023,12,FALSE,FALSE,,3892,41,Connecticut,FBS Independents,fbs,31,17,7,0,7,2529,Sacred Heart,NEC,fcs,3,0,3,0,0
401531375,2023,12,FALSE,TRUE,,3715,2226,Florida Atlantic,American Athletic,fbs,8,0,0,0,8,2655,Tulane,American Athletic,fbs,24,7,7,10,0
401520403,2023,12,FALSE,FALSE,,3841,349,Army,FBS Independents,fbs,28,7,14,7,0,324,Coastal Carolina,Sun Belt,fbs,21,7,7,0,7
401520412,2023,12,FALSE,FALSE,,3693,344,Mississippi State,SEC,fbs,41,3,13,7,18,2572,Southern Mississippi,Sun Belt,fbs,20,7,0,0,13
401531417,2023,12,FALSE,TRUE,,3852,2426,Navy,American Athletic,fbs,10,7,0,0,3,151,East Carolina,American Athletic,fbs,0,0,0,0,0
401531431,2023,12,FALSE,TRUE,,3805,235,Memphis,American Athletic,fbs,34,10,3,8,13,2567,SMU,American Athletic,fbs,38,7,7,14,10
401520408,2023,12,FALSE,FALSE,,3992,2335,Liberty,Conference USA,fbs,49,21,14,7,7,113,UMass,FBS Independents,fbs,25,0,10,0,15
401531918,2023,12,FALSE,TRUE,,3651,256,James Madison,Sun Belt,fbs,23,0,5,0,15,2026,Appalachian State,Sun Belt,fbs,26,3,7,0,10
401520407,2023,12,FALSE,TRUE,,3662,55,Jacksonville State,Conference USA,fbs,56,21,21,14,0,2348,Louisiana Tech,Conference USA,fbs,17,7,3,7,0
401531409,2023,12,FALSE,TRUE,,4418,2429,Charlotte,American Athletic,fbs,7,0,0,0,7,242,Rice,American Athletic,fbs,28,10,3,8,7
401532448,2023,12,FALSE,TRUE,,3919,2050,Ball State,Mid-American,fbs,34,3,10,14,7,2309,Kent State,Mid-American,fbs,3,0,3,0,0
401532620,2023,12,FALSE,TRUE,,3984,2751,Wyoming,Mountain West,fbs,42,14,21,0,7,62,Hawai'i,Mountain West,fbs,9,0,0,9,0
401520411,2023,12,FALSE,TRUE,,3725,2393,Middle Tennessee,Conference USA,fbs,34,14,10,7,3,2638,UTEP,Conference USA,fbs,30,7,14,3,6
401524058,2023,12,FALSE,TRUE,,3619,12,Arizona,Pac-12,fbs,42,21,7,0,14,254,Utah,Pac-12,fbs,18,0,7,3,8
401525899,2023,12,FALSE,TRUE,,3842,277,West Virginia,Big 12,fbs,42,7,21,14,0,2132,Cincinnati,Big 12,fbs,21,0,7,0,14
401531919,2023,12,FALSE,TRUE,,3625,2032,Arkansas State,Sun Belt,fbs,77,14,21,28,14,326,Texas State,Sun Belt,fbs,31,10,7,7,7
401532621,2023,12,FALSE,TRUE,,5388,36,Colorado State,Mountain West,fbs,30,14,6,3,7,2440,Nevada,Mountain West,fbs,20,3,10,7,0
401531345,2023,12,FALSE,TRUE,,3674,202,Tulsa,American Athletic,fbs,28,7,14,0,7,249,North Texas,American Athletic,fbs,35,7,14,14,0
401525555,2023,12,FALSE,TRUE,,3923,258,Virginia,ACC,fbs,30,7,3,14,6,150,Duke,ACC,fbs,27,0,10,3,14
401531385,2023,12,FALSE,TRUE,,7221,5,UAB,American Athletic,fbs,34,0,10,7,17,218,Temple,American Athletic,fbs,24,7,7,3,7
401531921,2023,12,FALSE,TRUE,,3975,2653,Troy,Sun Belt,fbs,31,0,17,0,14,309,Louisiana,Sun Belt,fbs,24,7,3,7,7
401524062,2023,12,FALSE,TRUE,,477,30,USC,Pac-12,fbs,20,0,10,3,7,26,UCLA,Pac-12,fbs,38,14,0,17,7
401525554,2023,12,FALSE,TRUE,,3836,228,Clemson,ACC,fbs,31,0,14,14,3,153,North Carolina,ACC,fbs,20,7,0,7,6
401525442,2023,12,FALSE,FALSE,,3855,87,Notre Dame,FBS Independents,fbs,45,7,10,14,14,154,Wake Forest,ACC,fbs,7,0,7,0,0
401532624,2023,12,FALSE,TRUE,,3713,2005,Air Force,Mountain West,fbs,27,7,20,0,0,2439,UNLV,Mountain West,fbs,31,7,7,14,3
401520423,2023,12,FALSE,TRUE,,3796,98,Western Kentucky,Conference USA,fbs,28,7,14,0,7,2534,Sam Houston State,Conference USA,fbs,23,0,16,7,0
401525897,2023,12,FALSE,TRUE,,3616,2628,TCU,Big 12,fbs,42,0,14,14,14,239,Baylor,Big 12,fbs,17,7,3,7,0
401520406,2023,12,FALSE,TRUE,,3793,2294,Iowa,Big Ten,fbs,15,2,7,0,6,356,Illinois,Big Ten,fbs,13,3,7,0,3
401520419,2023,12,FALSE,TRUE,,3853,2633,Tennessee,SEC,fbs,10,7,3,0,0,61,Georgia,SEC,fbs,38,10,14,14,0
401525559,2023,12,FALSE,TRUE,,3799,259,Virginia Tech,ACC,fbs,28,0,7,7,14,152,NC State,ACC,fbs,35,0,21,14,0
401524059,2023,12,FALSE,TRUE,,3947,9,Arizona State,Pac-12,fbs,13,0,0,3,10,2483,Oregon,Pac-12,fbs,49,21,21,0,7
401520415,2023,12,FALSE,TRUE,,3861,194,Ohio State,Big Ten,fbs,37,7,6,17,7,135,Minnesota,Big Ten,fbs,3,0,0,0,3
401520404,2023,12,FALSE,FALSE,,3785,2,Auburn,SEC,fbs,10,0,7,0,3,166,New Mexico State,Conference USA,fbs,31,7,3,7,14
401525894,2023,12,FALSE,TRUE,,4728,248,Houston,Big 12,fbs,30,14,9,0,7,197,Oklahoma State,Big 12,fbs,43,3,16,14,10
401525898,2023,12,FALSE,TRUE,,3784,2641,Texas Tech,Big 12,fbs,24,0,14,7,3,2116,UCF,Big 12,fbs,23,14,0,0,9
401531920,2023,12,FALSE,TRUE,,6526,6,South Alabama,Sun Belt,fbs,28,14,7,0,7,276,Marshall,Sun Belt,fbs,0,0,0,0,0
401531917,2023,12,FALSE,TRUE,,3608,290,Georgia Southern,Sun Belt,fbs,17,0,7,3,7,295,Old Dominion,Sun Belt,fbs,20,0,10,7,3
401525556,2023,12,FALSE,FALSE,,3697,52,Florida State,ACC,fbs,58,0,24,14,20,2453,North Alabama,UAC,fcs,13,13,0,0,0
401524061,2023,12,FALSE,TRUE,,3940,24,Stanford,Pac-12,fbs,15,3,3,9,0,25,California,Pac-12,fbs,27,7,7,7,6
401525896,2023,12,FALSE,TRUE,,3833,2305,Kansas,Big 12,fbs,27,7,13,7,0,2306,Kansas State,Big 12,fbs,31,7,9,8,7
401532619,2023,12,FALSE,TRUE,,3905,328,Utah State,Mountain West,fbs,10,7,3,0,0,68,Boise State,Mountain West,fbs,45,0,31,7,7
401520418,2023,12,FALSE,TRUE,,3994,2579,South Carolina,SEC,fbs,17,10,0,0,7,96,Kentucky,SEC,fbs,14,0,7,7,0
401520422,2023,12,FALSE,TRUE,,347,275,Wisconsin,Big Ten,fbs,24,0,10,7,0,158,Nebraska,Big Ten,fbs,17,14,0,0,3
401520402,2023,12,FALSE,FALSE,,3887,8,Arkansas,SEC,fbs,44,7,24,7,6,2229,Florida International,Conference USA,fbs,20,13,0,7,0
401520413,2023,12,FALSE,TRUE,,3838,142,Missouri,SEC,fbs,33,3,10,10,10,57,Florida,SEC,fbs,31,7,0,14,10
401524060,2023,12,FALSE,TRUE,,3893,204,Oregon State,Pac-12,fbs,20,7,3,7,3,264,Washington,Pac-12,fbs,22,9,13,0,0
401525557,2023,12,FALSE,TRUE,,721,59,Georgia Tech,ACC,fbs,31,7,10,7,7,183,Syracuse,ACC,fbs,22,3,0,13,6
401525895,2023,12,FALSE,TRUE,,3772,66,Iowa State,Big 12,fbs,16,3,0,6,7,251,Texas,Big 12,fbs,26,0,6,9,11
401520409,2023,12,FALSE,FALSE,,3958,99,LSU,SEC,fbs,56,14,21,7,14,2247,Georgia State,Sun Belt,fbs,14,7,7,0,0
401532622,2023,12,FALSE,TRUE,,3660,278,Fresno State,Mountain West,fbs,17,7,7,0,3,167,New Mexico,Mountain West,fbs,25,3,9,6,7
401532623,2023,12,FALSE,TRUE,,3935,23,San José State,Mountain West,fbs,24,0,10,7,7,21,San Diego State,Mountain West,fbs,13,7,3,0,3
401532450,2023,13,FALSE,TRUE,,3980,2711,Western Michigan,Mid-American,fbs,10,0,3,0,7,189,Bowling Green,Mid-American,fbs,34,10,21,3,0
401532449,2023,13,FALSE,TRUE,,3965,2084,Buffalo,Mid-American,fbs,11,0,0,8,3,2199,Eastern Michigan,Mid-American,fbs,24,7,17,0,0
401520424,2023,13,FALSE,TRUE,,3693,344,Mississippi State,SEC,fbs,7,0,0,7,0,145,Ole Miss,SEC,fbs,17,0,3,7,7
401532451,2023,13,FALSE,TRUE,,3786,2117,Central Michigan,Mid-American,fbs,17,0,0,3,14,2649,Toledo,Mid-American,fbs,32,0,10,7,15
401520425,2023,13,FALSE,TRUE,,3834,158,Nebraska,Big Ten,fbs,10,0,7,3,0,2294,Iowa,Big Ten,fbs,13,0,10,0,3
401525560,2023,13,FALSE,TRUE,,3615,103,Boston College,ACC,fbs,20,7,0,7,6,2390,Miami,ACC,fbs,45,7,21,7,10
401525900,2023,13,FALSE,TRUE,,3835,201,Oklahoma,Big 12,fbs,69,14,28,10,17,2628,TCU,Big 12,fbs,45,13,3,22,7
401531394,2023,13,FALSE,TRUE,,3806,218,Temple,American Athletic,fbs,21,6,0,8,7,235,Memphis,American Athletic,fbs,45,14,14,7,10
401532452,2023,13,FALSE,TRUE,,3768,2006,Akron,Mid-American,fbs,14,0,14,0,0,195,Ohio,Mid-American,fbs,25,3,0,15,7
401531376,2023,13,FALSE,TRUE,,4729,2655,Tulane,American Athletic,fbs,29,7,16,0,6,2636,UT San Antonio,American Athletic,fbs,16,7,3,0,6
401532629,2023,13,FALSE,TRUE,,3971,167,New Mexico,Mountain West,fbs,41,7,7,7,10,328,Utah State,Mountain West,fbs,44,14,3,7,7
401532625,2023,13,FALSE,TRUE,,3653,68,Boise State,Mountain West,fbs,27,3,14,7,3,2005,Air Force,Mountain West,fbs,19,0,6,13,0
401520426,2023,13,FALSE,TRUE,,3887,8,Arkansas,SEC,fbs,14,0,0,0,14,142,Missouri,SEC,fbs,48,10,10,21,7
401525901,2023,13,FALSE,TRUE,,3910,251,Texas,Big 12,fbs,57,10,16,24,7,2641,Texas Tech,Big 12,fbs,7,7,0,0,0
401520435,2023,13,TRUE,TRUE,,3727,127,Michigan State,Big Ten,fbs,0,0,0,0,0,213,Penn State,Big Ten,fbs,42,3,10,15,14
401524063,2023,13,FALSE,TRUE,,3626,2483,Oregon,Pac-12,fbs,31,7,14,3,7,204,Oregon State,Pac-12,fbs,7,0,7,0,0
401520443,2023,13,FALSE,TRUE,,3985,113,UMass,FBS Independents,fbs,18,0,0,6,12,41,Connecticut,FBS Independents,fbs,31,6,13,6,6
401520433,2023,13,FALSE,TRUE,,3958,99,LSU,SEC,fbs,42,7,7,7,21,245,Texas A&M,SEC,fbs,30,0,17,7,6
401520434,2023,13,FALSE,TRUE,,3558,130,Michigan,Big Ten,fbs,30,7,7,10,6,194,Ohio State,Big Ten,fbs,24,3,7,7,7
401520438,2023,13,FALSE,TRUE,,3907,2509,Purdue,Big Ten,fbs,35,0,12,6,17,84,Indiana,Big Ten,fbs,31,7,7,14,3
401520440,2023,13,FALSE,TRUE,,3647,2534,Sam Houston State,Conference USA,fbs,23,3,6,7,7,2393,Middle Tennessee,Conference USA,fbs,20,10,0,3,7
401531927,2023,13,FALSE,TRUE,,3815,2572,Southern Mississippi,Sun Belt,fbs,17,0,10,7,0,2653,Troy,Sun Belt,fbs,35,7,7,14,7
401532453,2023,13,FALSE,TRUE,,3696,2309,Kent State,Mid-American,fbs,27,0,17,3,7,2459,Northern Illinois,Mid-American,fbs,37,10,0,14,13
401532454,2023,13,FALSE,TRUE,,3919,2050,Ball State,Mid-American,fbs,15,6,6,0,3,193,Miami (OH),Mid-American,fbs,17,7,7,3,0
401525906,2023,13,FALSE,TRUE,,3652,2116,UCF,Big 12,fbs,27,6,7,14,0,248,Houston,Big 12,fbs,13,10,0,0,3
401525561,2023,13,FALSE,TRUE,,3982,150,Duke,ACC,fbs,30,3,7,10,10,221,Pittsburgh,ACC,fbs,19,3,7,3,6
401520432,2023,13,FALSE,FALSE,,3873,97,Louisville,ACC,fbs,31,7,3,14,7,96,Kentucky,SEC,fbs,38,0,7,14,17
401531435,2023,13,FALSE,TRUE,,3735,2567,SMU,American Athletic,fbs,59,28,24,7,0,2426,Navy,American Athletic,fbs,14,7,7,0,0
401531421,2023,13,FALSE,TRUE,,3895,242,Rice,American Athletic,fbs,24,7,3,14,0,2226,Florida Atlantic,American Athletic,fbs,21,7,0,7,7
401531386,2023,13,FALSE,TRUE,,3825,249,North Texas,American Athletic,fbs,45,7,7,11,20,5,UAB,American Athletic,fbs,42,13,15,0,14
401531346,2023,13,FALSE,TRUE,,3699,151,East Carolina,American Athletic,fbs,27,14,10,0,3,202,Tulsa,American Athletic,fbs,29,13,7,6,3
401525563,2023,13,FALSE,TRUE,,1964,183,Syracuse,ACC,fbs,35,7,7,7,14,154,Wake Forest,ACC,fbs,31,7,3,7,14
401531925,2023,13,FALSE,TRUE,,3918,295,Old Dominion,Sun Belt,fbs,25,0,0,7,18,2247,Georgia State,Sun Belt,fbs,24,7,14,0,3
401532628,2023,13,FALSE,TRUE,,6501,2439,UNLV,Mountain West,fbs,31,7,3,7,14,23,San José State,Mountain West,fbs,37,17,3,10,7
401524067,2023,13,FALSE,TRUE,,587,254,Utah,Pac-12,fbs,23,7,6,7,3,38,Colorado,Pac-12,fbs,17,0,10,0,7
401531926,2023,13,FALSE,TRUE,,3666,309,Louisiana,Sun Belt,fbs,52,7,24,14,7,2433,Louisiana Monroe,Sun Belt,fbs,21,7,7,0,7
401520428,2023,13,FALSE,TRUE,,218,2229,Florida International,Conference USA,fbs,28,0,7,7,14,98,Western Kentucky,Conference USA,fbs,41,21,13,7,0
401520436,2023,13,FALSE,TRUE,,3953,135,Minnesota,Big Ten,fbs,14,7,7,0,0,275,Wisconsin,Big Ten,fbs,28,0,14,14,0
401520431,2023,13,FALSE,TRUE,,3832,356,Illinois,Big Ten,fbs,43,3,17,3,20,77,Northwestern,Big Ten,fbs,45,7,14,7,17
401524064,2023,13,FALSE,TRUE,,3947,9,Arizona State,Pac-12,fbs,23,7,0,8,8,12,Arizona,Pac-12,fbs,59,10,28,14,7
401525564,2023,13,FALSE,TRUE,,3923,258,Virginia,ACC,fbs,17,0,0,10,7,259,Virginia Tech,ACC,fbs,55,10,14,24,7
401525905,2023,13,FALSE,TRUE,,3646,197,Oklahoma State,Big 12,fbs,40,6,0,7,14,252,BYU,Big 12,fbs,34,7,17,0,3
401531924,2023,13,FALSE,TRUE,,3775,276,Marshall,Sun Belt,fbs,35,14,14,7,0,2032,Arkansas State,Sun Belt,fbs,21,0,7,7,7
401531923,2023,13,FALSE,TRUE,,3654,324,Coastal Carolina,Sun Belt,fbs,14,0,0,7,7,256,James Madison,Sun Belt,fbs,56,7,21,14,14
401520444,2023,13,FALSE,TRUE,,3946,2638,UTEP,Conference USA,fbs,28,7,0,0,21,2335,Liberty,Conference USA,fbs,42,21,7,7,7
401520427,2023,13,FALSE,TRUE,,3785,2,Auburn,SEC,fbs,24,7,7,7,3,333,Alabama,SEC,fbs,27,7,10,3,7
401520442,2023,13,FALSE,TRUE,,3853,2633,Tennessee,SEC,fbs,48,14,17,14,3,238,Vanderbilt,SEC,fbs,24,7,3,0,14
401520439,2023,13,FALSE,TRUE,,6577,164,Rutgers,Big Ten,fbs,24,3,14,0,7,120,Maryland,Big Ten,fbs,42,21,7,7,7
401531922,2023,13,FALSE,TRUE,,3792,2026,Appalachian State,Sun Belt,fbs,55,3,24,14,14,290,Georgia Southern,Sun Belt,fbs,27,14,3,0,10
401520437,2023,13,FALSE,TRUE,,3601,166,New Mexico State,Conference USA,fbs,20,14,3,0,3,55,Jacksonville State,Conference USA,fbs,17,0,3,0,14
401524068,2023,13,FALSE,TRUE,,3765,264,Washington,Pac-12,fbs,24,7,7,7,3,265,Washington State,Pac-12,fbs,21,7,7,0,7
401524065,2023,13,FALSE,FALSE,,3940,24,Stanford,Pac-12,fbs,23,13,3,0,7,87,Notre Dame,FBS Independents,fbs,56,7,21,21,7
401525902,2023,13,FALSE,TRUE,,4727,239,Baylor,Big 12,fbs,31,0,14,14,3,277,West Virginia,Big 12,fbs,34,7,20,0,7
401531928,2023,13,FALSE,TRUE,,3644,326,Texas State,Sun Belt,fbs,52,24,7,7,14,6,South Alabama,Sun Belt,fbs,44,0,17,7,20
401520429,2023,13,FALSE,FALSE,,3634,57,Florida,SEC,fbs,15,0,12,3,0,52,Florida State,ACC,fbs,24,0,7,7,10
401520430,2023,13,FALSE,FALSE,,721,59,Georgia Tech,ACC,fbs,23,10,3,0,10,61,Georgia,SEC,fbs,31,7,14,10,0
401531410,2023,13,FALSE,TRUE,,3886,58,South Florida,American Athletic,fbs,48,7,14,20,7,2429,Charlotte,American Athletic,fbs,14,7,0,7,0
401520441,2023,13,FALSE,FALSE,,3994,2579,South Carolina,SEC,fbs,7,7,0,0,0,228,Clemson,ACC,fbs,16,10,3,3,0
401525903,2023,13,FALSE,TRUE,,3854,2132,Cincinnati,Big 12,fbs,16,3,7,0,6,2305,Kansas,Big 12,fbs,49,0,21,7,21
401525904,2023,13,FALSE,TRUE,,3636,2306,Kansas State,Big 12,fbs,35,6,14,8,7,66,Iowa State,Big 12,fbs,42,7,7,14,14
401525562,2023,13,FALSE,TRUE,,3670,152,NC State,ACC,fbs,39,6,20,13,0,153,North Carolina,ACC,fbs,20,0,7,13,0
401532630,2023,13,FALSE,TRUE,,3816,2440,Nevada,Mountain West,fbs,6,0,6,0,0,2751,Wyoming,Mountain West,fbs,42,14,7,14,7
401532627,2023,13,FALSE,TRUE,,7311,21,San Diego State,Mountain West,fbs,33,3,13,7,10,278,Fresno State,Mountain West,fbs,18,7,3,0,8
401524066,2023,13,FALSE,TRUE,,1056,26,UCLA,Pac-12,fbs,7,0,7,0,0,25,California,Pac-12,fbs,33,6,14,0,13
401532626,2023,13,FALSE,TRUE,,7220,62,Hawai'i,Mountain West,fbs,27,7,7,7,6,36,Colorado State,Mountain West,fbs,24,7,3,0,14
401539476,2023,14,FALSE,TRUE,,3992,2335,Liberty,Conference USA,fbs,49,7,14,14,14,166,New Mexico State,Conference USA,fbs,35,7,14,14,0
401539475,2023,14,TRUE,TRUE,,6501,264,Washington,Pac-12,fbs,34,10,10,0,14,2483,Oregon,Pac-12,fbs,31,0,10,14,7
401539481,2023,14,TRUE,TRUE,,3727,2649,Toledo,Mid-American,fbs,14,0,8,6,0,193,Miami (OH),Mid-American,fbs,23,10,0,3,10
401539479,2023,14,TRUE,TRUE,,3687,251,Texas,Big 12,fbs,49,21,14,7,7,197,Oklahoma State,Big 12,fbs,21,7,7,0,7
401539482,2023,14,FALSE,TRUE,,6501,2439,UNLV,Mountain West,fbs,20,7,10,3,0,68,Boise State,Mountain West,fbs,44,14,17,10,3
401539484,2023,14,FALSE,TRUE,,3975,2653,Troy,Sun Belt,fbs,49,0,14,7,28,2026,Appalachian State,Sun Belt,fbs,23,0,7,10,6
401539483,2023,14,TRUE,TRUE,,5348,333,Alabama,SEC,fbs,27,3,14,3,7,61,Georgia,SEC,fbs,24,7,0,3,14
401539477,2023,14,FALSE,TRUE,,4729,2655,Tulane,American Athletic,fbs,14,7,0,7,0,2567,SMU,American Athletic,fbs,26,7,7,3,9
401539480,2023,14,TRUE,TRUE,,3812,2294,Iowa,Big Ten,fbs,0,0,0,0,0,130,Michigan,Big Ten,fbs,26,10,0,10,6
401539478,2023,14,TRUE,TRUE,,3628,52,Florida State,ACC,fbs,16,0,3,7,6,97,Louisville,ACC,fbs,6,0,0,3,3
401520445,2023,15,TRUE,FALSE,,3738,349,Army,FBS Independents,fbs,17,0,10,0,7,2426,Navy,American Athletic,fbs,11,0,0,0,11
